Player UUID,Player Name,Player Name Norm,Web Name
d9a12b60-15cc-4c3f-9669-eb730bca95c7,Dion_Pereira,dion pereira,Pereira
7712a3fd-4f44-4e4b-91f0-ad04e0c53a17,Dionatan do Nascimento_Teixeira,dionatan do nascimento teixeira,Teixeira
c51acf2b-afcb-4126-a54f-466991e5ac06,Divin Mubama,divin mubama,Mubama
e0e1885e-af7e-4c00-a0dd-d4333383d7df,Divock_Origi,divock origi,Origi
9e69a127-c073-4c5c-b567-babe49899599,Djed Spence,djed spence,Spence
0b03eb43-5f06-434d-b541-2387e93760ed,Djibril_Sidibé_511,djibril sidibe,Sidibé
a7ef136e-5c40-4c61-a6e8-6bc7e371534f,Djordje Petrovic,djordje petrovic,Petrović
d30b0cfc-3fc6-4051-82e7-88754da172c8,Dodi_Lukebakio,dodi lukebakio,Lukebakio
e21e8616-fbfb-4491-aea4-803917c680ff,Domingos_Quina,domingos quina,Quina
a083d652-13ed-4ebc-8e29-661330bf3a1e,Dominic Ballard,dominic ballard,Ballard
72ee5032-e383-4f7f-8197-36209e13aa20,Dominic Dos Santos Martins,dominic dos santos martins,Martins
014ea39b-97eb-4a62-9c93-443ef793bfa5,Dominic Sadi,dominic sadi,Sadi
a250040a-5898-4fb1-98f9-def02352ac54,Dominic Solanke-Mitchell,dominic solankemitchell,Solanke
3f3ce7f4-5f34-4e48-922e-a2b1d6734f37,Dominic Thompson,dominic thompson,Thompson
e3aa145e-c600-4471-9f60-0ff8cc56a9b3,Dominic_Calvert-Lewin,dominic calvertlewin,Calvert-Lewin
13f6e16f-d64c-4ae1-8eef-d343a802e98d,Dominic_Solanke,dominic solanke,Solanke
bc01e257-94ab-4bdc-9abb-715257e147a6,Dominik Szoboszlai,dominik szoboszlai,Szoboszlai
593382c2-2334-43f0-b0ee-5b9fa9cbc9b7,Donald_Love,donald love,Love
1919c6fd-dff9-40e1-a0fe-7f37ea8b2836,Donny van de Beek,donny van de beek,Van de Beek
339f1d0f-73fd-422d-be08-4dc35578a334,Donyell Malen,donyell malen,Malen
529502b2-ce84-4366-9ad5-76b474a1ffaf,Douglas Luiz_Soares de Paulo_470,douglas luiz soares de paulo,Douglas Luiz
18d93c13-3abf-40c0-ae00-a43498ba5bae,Dovydas Sasnauskas,dovydas sasnauskas,Sasnauskas
601c7963-96ec-4346-bd3f-ab61284d60d0,Duje Caleta-Car,duje caletacar,Caleta-Car
d329b76f-05c9-4dfb-8db3-7c64123bb579,Dujon_Sterling,dujon sterling,Sterling
23a356f9-1736-4c45-bc15-beac6c11d216,Duncan_Watmore,duncan watmore,Watmore
269b151b-082d-4075-8fad-15a111b45894,Dusan_Kuciak,dusan kuciak,Kuciak
20b6cee4-bc02-4cc6-ae12-3ea8be63324d,Dusan_Tadic,dusan tadic,Tadic
690d42d7-ea37-4e0a-94bd-2cb5ef812831,Dwight_Gayle,dwight gayle,Gayle
a327996d-9743-4091-8be0-592291cdf4bc,Dwight_McNeil,dwight mcneil,McNeil
92c0ac0a-e895-4a7d-91f0-f2f537688936,Dynel Simeu,dynel simeu,Simeu
c3337ae2-3ca0-48ad-b812-2679b954fd49,Eberechi Eze,eberechi eze,Eze
1e4eee3d-ad55-4f7b-a589-837cabe3956c,Ed Turns,ed turns,Turns
01db06d0-b31a-466e-b2b0-c78cce21cfbd,Eddie Beach,eddie beach,Beach
a2b5bb77-723e-4522-b02a-4461c34d4ebb,Eddie Howe,eddie howe,Howe
8389244d-4759-4d37-8108-213334e360bf,Eddie Nketiah,eddie nketiah,Nketiah
5b917b6a-b4f5-4a40-85dc-11148d9d0def,Eden_Hazard,eden hazard,Hazard
7fdeebd2-2db9-41e2-a846-660ad7361d73,Ederson_Santana de Moraes,ederson santana de moraes,Ederson M.
cdcdcccd-6fef-48ef-8f31-d67c15d210b8,Edimilson_Fernandes,edimilson fernandes,Fernandes
de21d9ed-2379-46ef-8a6d-583bce9c3ac0,Edinson Cavani,edinson cavani,Cavani
1ee8d3da-8141-4755-be50-c022ff3eaa34,Edo Kayembe,edo kayembe,Kayembe
af37de7c-840a-4e5a-9bda-55709c4c7de4,Edouard Mendy,edouard mendy,Mendy
c0efa0a7-3955-45ca-a8b5-ed6fe766f7ce,Edson Álvarez Velázquez,edson alvarez velazquez,Álvarez
b9083806-b1f4-4dc1-b736-1d551167073c,Eduardo_Dos Reis Carvalho,eduardo dos reis carvalho,Eduardo
085c0864-6f96-4ed3-b88e-f435ccf454d3,Edward_Nketiah,edward nketiah,Nketiah
b92e0bd5-1961-4db3-872f-f24592eeeb77,Eiran Cashin,eiran cashin,Cashin
36295201-5bb4-477c-a55c-c79a1f8f648a,Eldin_Jakupovic,eldin jakupovic,Jakupović
63481d05-3a7b-4878-b98c-d808538be347,Elia Caprile,elia caprile,Caprile
67bbfb83-fd1a-40db-bfa8-aaf7d68c0466,Eliaquim_Mangala,eliaquim mangala,Mangala
0c687526-5285-46a1-9a3d-a50823443bc4,Elias_Kachunga,elias kachunga,Kachunga
cd96909a-7e4f-41e0-ac6f-433ec1e05c20,Elijah Adebayo,elijah adebayo,Adebayo
847546cb-26fb-4113-a378-717c3081dfb9,Elijah Campbell,elijah campbell,Campbell
18bab56e-6d23-421e-844c-e363c4753728,Elkan Baggott,elkan baggott,Baggott
6df76ca9-4c1d-46a5-9196-f6471bee4c06,Ellery Balcombe,ellery balcombe,Balcombe
274bbe79-2697-474d-810a-bc2d6d681c4d,Elliot Anderson,elliot anderson,Anderson
b50147d2-9c76-45ad-9227-aebdc93c50a1,Elliot Thorpe,elliot thorpe,Thorpe
234a2749-e765-42ae-ae46-eb05473ef9e0,Elliot_Embleton,elliot embleton,Embleton
93ec656a-511b-45a3-8ec1-3466ee2044b2,Elliott_Moore,elliott moore,Moore
31f9daca-26f9-4bea-b3f6-1d3db6712469,Ellis Simms,ellis simms,Simms
16db2b00-b8dc-418f-9b3c-a9629c63968b,Elyh Harrison,elyh harrison,Harrison
5e8ce370-0e6f-4a34-b26c-2dc292cb1bf0,Emerson Aparecido Leite de Souza Junior,emerson aparecido leite de souza junior,Emerson Royal
dcafe739-d9cd-4837-893d-0a6a97d4e740,Emerson Leite de Souza Junior,emerson leite de souza junior,E.Royal
cd5b90d6-aa3c-4ab7-8f5f-b5c1e4aed0e5,Emerson_Hyndman,emerson hyndman,Hyndman
816c44cb-73c0-48ca-9959-52aa2e9c89a1,Emerson_Palmieri dos Santos,emerson palmieri dos santos,Emerson
ebf51258-7927-4d29-addb-523b6fdf8885,Emil_Krafth_519,emil krafth,Krafth
64af2176-a0ad-45df-bfe0-50ddf825202c,Emile_Smith Rowe_576,emile smith rowe,Smith Rowe
1e11f9d9-4c38-472c-984d-f427d95ec89a,Emile_Smith-Rowe_545,emile smithrowe,Smith-Rowe
6fe66324-7262-4d3d-bc45-12a8c9652310,Emiliano Buendía Stati,emiliano buendia stati,Buendia
becba5df-f328-4baf-91fb-5df3f81a929a,Emiliano Marcondes,emiliano marcondes,Marcondes
d2996fae-244f-4c18-a7dc-4c62ec27e789,Emiliano Martínez Romero,emiliano martinez romero,Martinez
66b33ee1-3966-4e47-9bd8-f400127d749c,Emiliano_Buendía_283,emiliano buendia,Buendía
9186f5a3-d663-48e8-a70c-57a5cdefc211,Emiliano_Martínez_542,emiliano martinez,Martínez
e86b713f-a69e-4b60-875f-8e2645df82e2,Emilio_Nsue Lopez,emilio nsue lopez,Nsue
01bb558f-8395-415b-aa97-1e1cdc430c8e,Emmanuel Agbadou,emmanuel agbadou,Agbadou
75770d36-2e9d-4ec0-8ab7-3f277e2ffdd6,Emmanuel Dennis,emmanuel dennis,Dennis
eaf01399-bfc1-4182-a5e3-9686a26a224b,Emre_Can,emre can,Can
38f8765d-2180-4784-a683-151a4d49e784,Enda_Stevens_291,enda stevens,Stevens
c3a4dd64-7296-4e83-86c4-c7f87f5db700,Endo Wataru,endo wataru,Endo
570c081b-5df6-4381-b366-89cdd296ed72,Enes Ünal,enes unal,Enes Ünal
9479f8e5-9981-4e29-adcb-7714e9f37e7f,Enner_Valencia,enner valencia,Valencia
234d6204-4461-41f2-8d29-30473c6ac628,Enock Agyei,enock agyei,Agyei
4fdc3ba7-c059-4091-a6f5-6ecbcfd178be,Enock Mwepu,enock mwepu,Mwepu
901260d2-6b26-494d-abce-3c5bfe4b52f8,Enso González,enso gonzalez,Gonzalez
f25aae91-5f82-4108-8320-65d5e63a4c25,Enzo Barrenechea,enzo barrenechea,Barrenechea
bf43bcfa-2110-453e-bf20-b7b95d87c0c4,Enzo Fernández,enzo fernandez,Enzo
758cbf19-e284-4171-9015-9a5eef207fac,Enzo Maresca,enzo maresca,Maresca
50d34913-c374-4a91-a5d1-033c927bc60d,Erdal_Rakip,erdal rakip,Rakip
6068b4f7-cf8b-4af2-9c6e-de95fd5565ce,Eric Maxim_Choupo-Moting,eric maxim choupomoting,Choupo-Moting
520e0bb5-74b1-430f-bea1-dfa9abfc4d64,Eric da Silva Moreira,eric da silva moreira,Da Silva Moreira
046031b3-44ff-4384-b56d-596d0a1c4afa,Eric_Bailly,eric bailly,Bailly
ef9f28c9-bbbd-4055-9420-e5bb2b457c7b,Eric_Dier,eric dier,Dier
ffd59104-8f02-4476-8259-156f285c58d1,Eric_Garcia_544,eric garcia,Garcia
1656b06c-77c1-4fe4-be2a-8076af1b5fde,Erik_Durm_461,erik durm,Durm
f3bc4384-8267-49e5-97a7-4c07ccf4166a,Erik_Lamela,erik lamela,Lamela
8db7ef79-cf10-4989-adbf-2eb42e7e3986,Erik_Pieters,erik pieters,Pieters
8baff127-2097-4ed3-a650-9482f0cb3cfa,Erling Haaland,erling haaland,Haaland
a699cd59-c495-49a3-9930-72e15396184a,Erwin_Mulder,erwin mulder,Mulder
f66b11a1-6aab-4ccf-9c8a-3bdf5c74b560,Ethan Brierley,ethan brierley,Brierley
9d73ecfe-dfd7-4d6f-b1e8-b8c6d998337a,Ethan Horvath,ethan horvath,Horvath
a6f5936b-4b50-4aca-b910-9dab18059af5,Ethan Nwaneri,ethan nwaneri,Nwaneri
7ed744b7-4a21-433f-8505-df5975d5a7a2,Ethan Pinnock,ethan pinnock,Pinnock
4ccd79cc-ba96-44b0-af04-a83e21d8139b,Ethan Wady,ethan wady,Wady
43c841f0-8055-4063-8f51-cc05690dd754,Ethan Wheatley,ethan wheatley,Wheatley
d003c5ba-157b-4544-9276-572a98b4a6eb,Ethan_Ampadu,ethan ampadu,Ampadu
9a1879c9-5a4c-4141-8065-daafc79e180b,Ethan_Robson,ethan robson,Ethan Robson
010ec221-b3d3-46b1-b9a3-ac11277503e1,Etienne_Capoue,etienne capoue,Capoue
5862814d-2bf7-4863-ada4-2116ef06e911,Euan Pollock,euan pollock,Pollock
dd9ba35d-c8cf-4029-9fc1-722abfff234c,Eunan_O'Kane,eunan okane,O'Kane
e63bb365-0cc3-413b-a02f-caa9310e0abc,Evan Ferguson,evan ferguson,Ferguson
c4cea127-2d9c-482f-b8bb-f8cd65ae6fbc,Evandro_Goebel,evandro goebel,Evandro
99acd000-0fef-4c72-978a-22161d89e864,Ezekiel_Fryers,ezekiel fryers,Fryers
7521d919-d876-49f5-bdea-40e38b1134c2,Ezequiel_Schelotto,ezequiel schelotto,Schelotto
6f1a4f44-8837-4155-a718-338a92adbad2,Ezgjan Alioski,ezgjan alioski,Alioski
aaeaeb32-9da9-4597-95cb-d3dc6d28bc09,Ezra Mayers,ezra mayers,Mayers
9af05a63-0605-47ea-974e-dd260e7c93df,Ezri_Konsa Ngoyo_452,ezri konsa ngoyo,Konsa
138661a4-6563-4b8d-8b79-1969272b9b0d,Fabian Hürzeler,fabian hurzeler,Hürzeler
53c1eee8-ddfa-4bdb-ae4f-8b9a427dce56,Fabian Mrozek,fabian mrozek,Mrozek
e6089489-e4ea-4284-9c39-5872dc43508d,Fabian_Delph,fabian delph,Delph
ec00a23d-9df1-4eec-b6d0-26c9a8028736,Fabian_Schär_482,fabian schar,Schär
7c177f2e-c0f8-4484-b5f6-9ddaccbe0c14,Fabio Carvalho,fabio carvalho,Carvalho
8f31e9d1-e05a-4067-9e9c-49977bca86db,Fabio Henrique_Tavares_255,fabio henrique tavares,Fabinho
84b1255d-5af4-4325-8c7f-7481664dfada,Fabio Pereira_da Silva,fabio pereira da silva,Fabio
73ae69d3-552f-4df7-ad27-9626e7cb58f1,Fabio Silva,fabio silva,Fábio Silva
14335f48-28fa-419e-8f7d-59638a9e78d5,Fabio_Borini,fabio borini,Borini
35b9fd48-3636-44f8-bdde-aedf1106abe1,Fabián_Balbuena_464,fabian balbuena,Balbuena
78fc2de2-4c54-42c3-8301-3850d145830e,Fabricio_Agosto Ramírez_474,fabricio agosto ramirez,Fabri
825d949d-2cde-4a93-9cd8-42371a60c251,Facundo Buonanotte,facundo buonanotte,Buonanotte
e804ddff-59f1-4d8b-9180-7aa99075be0c,Facundo Pellistri,facundo pellistri,Pellistri
a4648951-bdc2-4367-a407-e5c76062f67f,Facundo Pellistri Rebollo,facundo pellistri rebollo,Pellistri
bc583bb8-5640-401a-8185-cc638d087aec,Faustino_Anjorin_630,faustino anjorin,Anjorin
5e1bcf0b-6387-4e72-9a38-05b7c914d4ef,Federico Chiesa,federico chiesa,Chiesa
a6a415da-e314-43db-ae5e-648b663403e3,Federico_Fernández,federico fernandez,Fernández
6d121b11-d610-4676-b5a8-4e62caf50363,Felipe Anderson_Pereira Gomes_465,felipe anderson pereira gomes,Felipe Anderson
c49f9584-3e5d-4e9c-8ef9-150a3000d67f,Felipe Augusto de Almeida Monteiro,felipe augusto de almeida monteiro,Felipe
0b8a8b52-a3e4-4d21-b298-b6bf75f2f2eb,Felipe Rodrigues da Silva,felipe rodrigues da silva,Morato
6f7da394-108e-4393-864e-df2df5a36f8f,Felix Nmecha,felix nmecha,Nmecha
ce8b0bd4-2082-475c-a8e2-95f227012d7c,Femi Seriki,femi seriki,Seriki
09492f86-93e8-4f5e-9362-ddaa87f69a0e,Ferdi Kadioglu,ferdi kadioglu,F.Kadıoğlu
22e6d34b-234a-436c-b558-c32ab43a4109,Fernando Francisco_Reges,fernando francisco reges,Fernando
0c036239-cfb0-4f65-8f5d-e6addd5eb88e,Fernando Marçal,fernando marcal,Marçal
36c26ed9-b747-496f-bf14-f8ec1fd82871,Fernando_Llorente,fernando llorente,Llorente
89107957-73e7-4a48-85a1-0fdba459f6c5,Fernando_Luiz Rosa,fernando luiz rosa,Fernandinho
95b2c608-a367-4e4d-b695-5f533131a884,Ferran Torres,ferran torres,Torres
6989a1e6-ec8d-4c34-82d1-dcce63dda7bb,Fikayo_Tomori,fikayo tomori,Tomori
2fe2a6da-d203-4469-83a6-97270ec32a48,Filip Jørgensen,filip jorgensen,Jørgensen
bb2ffd7d-8079-4c64-84f6-4e44bab8792f,Filip Krovinovic,filip krovinovic,Krovinovic
5bc8133c-5118-43f7-9344-23baf8581507,Filip Marschall,filip marschall,Marschall
00015d7a-290b-46d1-bd8a-f9dcf063f9ef,Filip_Benkovic_501,filip benkovic,Benkovic
c7a2ac30-7eb0-45e1-a6ed-375f582b89a2,Filip_Lesniak,filip lesniak,Lesniak
b671f7a7-0026-4e97-abb9-bb5d3a92ca3a,Fin Stevens,fin stevens,Stevens
79c1dd1c-962a-4d53-8f37-8b330eb8c797,Finley Munroe,finley munroe,Munroe
a348aba4-fd37-4add-bed0-728290583883,Finley Stevens,finley stevens,Stevens
5ce389d8-08de-4acc-82bf-63b28aaeb838,Fletcher Holman,fletcher holman,Holman
d53c9b40-ce07-4472-a5b3-ac0c243f6363,Florent_Hadergjonaj,florent hadergjonaj,Hadergjonaj
4bd9a0e3-08a2-40de-8285-9158395a6532,Florian_Lejeune,florian lejeune,Lejeune
1ee35484-c711-4d38-b102-53eb5f952f0e,Florin_Andone_66,florin andone,Andone
8c2ec811-c716-4aac-991d-1c867d0e99dd,Florin_Gardos,florin gardos,Gardos
e6f23dd5-7f47-42f4-9787-42a3224ce8a5,Floyd_Ayité_186,floyd ayite,Ayité
62313a98-f35b-4f7c-b223-78ff33ed684f,Flynn Downes,flynn downes,Downes
95980cf4-11aa-4093-a60d-e2fdfec6cf20,Fodé Ballo-Touré,fode ballotoure,Ballo-Touré
eeb60d85-3a16-40a4-a715-b7870877dcd0,Folarin Balogun,folarin balogun,Balogun
c8f3b74c-d321-4f64-adc6-03e7e305cbb5,Fousseni_Diabaté,fousseni diabate,Diabaté
a794f0f2-f4bb-445b-9bab-8a1f5e0798ee,Fraizer_Campbell,fraizer campbell,Campbell
906b3d53-fa28-427c-803c-d06b38aaf0b6,Francis_Coquelin,francis coquelin,Coquelin
f2f4aa5f-38b8-46ef-812f-a4f0e4c28be9,Francisco Casilla Cortés,francisco casilla cortes,Casilla
83122348-8f45-4efc-8965-1427e714188b,Francisco Evanilson de Lima Barbosa,francisco evanilson de lima barbosa,Evanilson
fde49ad2-ad6a-4967-b4d4-0d7bbd14c0ab,Francisco Jorge Tomás Oliveira,francisco jorge tomas oliveira,Chiquinho
fed3e25b-03f5-490b-b31c-d72b81d689be,Francisco Machado Mota de Castro Trincão,francisco machado mota de castro trincao,Trincão
97698982-bad2-4bb4-93e5-1a87196356aa,Francisco Sierralta,francisco sierralta,Sierralta
5d6ba8aa-8710-43ae-b05b-4f89c29261a1,Francisco_Femenía Far,francisco femenia far,Femenía
1934d59f-fca8-4523-a711-7eacdb7ddbb7,Franck_Tabanou,franck tabanou,Tabanou
140f3063-a78a-4199-ad5b-be3995b1b6c5,Franco Umeh-Chibueze,franco umehchibueze,Umeh-Chibueze
a2931599-785e-450f-ab31-ee8e848a1564,Frank Onyeka,frank onyeka,Onyeka
b9c3186d-c7c2-47c7-8bcc-da27761067a7,Frankie Maguire,frankie maguire,Maguire
f66ad69d-6eeb-41b8-8b11-cc5a97a74398,Fraser_Forster,fraser forster,Forster
87b50666-6e11-4d5d-b3e7-1c9681df8ec2,Fred Onyedinma,fred onyedinma,Onyedinma
6b3c2572-4368-4d7d-b3df-3bebc1c03c29,Freddie Ladapo,freddie ladapo,Ladapo
815846ab-746d-4cad-850d-ef1add655206,Freddie Simmonds,freddie simmonds,Freddie Simmonds
9a2e43e8-f10d-460f-aaa4-5adef68902d7,Freddie_Woodman,freddie woodman,Woodman
945d08c9-6b71-48c2-9c9b-916ac2bdcd4f,Frederick_Woodman_553,frederick woodman,Woodman
2a310f82-66b5-462b-9ffa-0723a651bcaf,Frederico_Rodrigues de Paula Santos_304,frederico rodrigues de paula santos,Fred
f4b09f13-36b2-41ee-94d2-5b89d7466a5f,Frederik Alves,frederik alves,Alves
11545b50-d737-4ea8-b508-46fb32bc3f2f,Fredrik_Ulvestad,fredrik ulvestad,Ulvestad
df89076b-0b4b-4047-aec7-0f2ceba20853,Frédéric_Guilbert_458,frederic guilbert,Guilbert
35afaebe-4b1a-458e-a0fb-7f3caae3e387,Fábio Ferreira Vieira,fabio ferreira vieira,Fábio Vieira
ff837781-e913-4441-987e-d2b9407bfaa8,Fábio Freitas Gouveia Carvalho,fabio freitas gouveia carvalho,Carvalho
f0446071-c8be-4ee2-9881-63e238ea918f,Gabriel Armando_de Abreu,gabriel armando de abreu,Gabriel
92e806d5-7f69-46f4-bfae-442412e1d15e,Gabriel Fernando_de Jesus,gabriel fernando de jesus,G.Jesus
d47d25b6-6111-4093-bdd2-f6385cb7f7a3,Gabriel Magalhães,gabriel magalhaes,Gabriel
224ffb5d-68fd-4d85-87f6-a00e050337cb,Gabriel Martinelli Silva,gabriel martinelli silva,Martinelli
ce2caaf0-fe9f-4d4b-8ff8-aff553a92ca3,Gabriel Osho,gabriel osho,Osho
6ce5e08f-ca87-49f0-83ce-8b7ff5baf305,Gabriel Słonina,gabriel slonina,Slonina
d2c4b0c5-e333-4a65-bc13-59159d521c10,Gabriel Teodoro_Martinelli Silva_504,gabriel teodoro martinelli silva,Martinelli
0441b2b7-bc83-4483-849f-43612875826d,Gabriel dos Santos Magalhães,gabriel dos santos magalhaes,Gabriel
0e7045a8-a018-4507-8832-2625bf8b40db,Gaetano Berardi,gaetano berardi,Berardi
d0ccc463-0c66-443a-a7b2-80c1daf949bc,Garang Kuol,garang kuol,Kuol
6c042348-5f5c-4316-b7d9-f6bd11d2e561,Gareth Bale,gareth bale,Bale
bd3c6597-fcc7-40f2-ae6b-5e2f9013f89a,Gareth_Barry,gareth barry,Barry
d3de2e52-1522-44de-9248-eb1a83fbb20d,Gareth_McAuley,gareth mcauley,McAuley
2fff1706-ddc6-4e69-9106-d02b741e1f26,Gary_Cahill,gary cahill,Cahill
c12af6b9-c823-4545-8291-f8a0b1a15d39,Gary_Madine_109,gary madine,Madine
ce3cc0b8-9d05-4a53-b152-fa808e3e5cc4,Gastón_Ramírez,gaston ramirez,Ramírez
e276f154-127a-4687-a378-e1f559ad4fb0,Gavin Bazunu,gavin bazunu,Bazunu
0476c6de-6956-42cb-a29a-55a5b0b0a9a6,Gavin_Kilkenny_565,gavin kilkenny,Kilkenny
5265dd8a-4ed9-4b97-b7be-541277e25445,Gaël_Clichy,gael clichy,Clichy
e777a402-a8a5-4f05-9358-2a32cf292c16,Gaëtan_Bong,gaetan bong,Bong
8e02232e-efb8-4704-adcd-d9b8b9f29373,Gedson_Carvalho Fernandes_605,gedson carvalho fernandes,Fernandes
e3df9aca-f37e-4e5f-b5bc-d5fe7632d7bf,Genesis Antwi,genesis antwi,Genesis Antwi
872117d8-a2ce-4be9-8ef0-b87dc3067893,Geoff_Cameron,geoff cameron,Cameron
c269dad4-c913-4867-b5c5-dd80bb24f6c8,George Abbott,george abbott,Abbott
955504f3-a4e8-4e32-94a5-ed9965261e5f,George Earthy,george earthy,Earthy
57c5fd46-7afd-4c68-b5cc-2b2f03e2480d,George Edmundson,george edmundson,Edmundson
4af3eb72-de63-4bfe-af0e-c67339fe78f8,George Hirst,george hirst,Hirst
8e4c1c8f-128f-4821-8a13-6338e4ae5c83,George Shelvey,george shelvey,G.Shelvey
7cb9aaa6-ea53-463a-8752-b40a74db03d7,George Wickens,george wickens,Wickens
ea0b6e24-2bac-43ff-b7a6-b29702b5bbfd,George_Baldock_294,george baldock,Baldock
68caff01-33c5-4271-87ac-42bc16421568,George_Boyd,george boyd,Boyd
54c01798-09b8-4a9a-a285-553d21fec4f9,George_Friend,george friend,Friend
cb40a4fd-b107-4499-bb57-083527289d8b,George_Honeyman,george honeyman,Honeyman
7162c8ed-1cf4-4336-bbc4-34c8f5b78cfd,George_Marsh_612,george marsh,Marsh
c5eb8855-5734-4271-8a53-ff646c5a233f,George_Thomas,george thomas,Thomas
9f5f4216-2992-4d00-b97d-7d918c6ebe43,Georges-Kévin_Nkoudou,georgeskevin nkoudou,Nkoudou
5cca0a97-0c3c-4330-aea4-9b94e5226c9c,Georginio Rutter,georginio rutter,Georginio
b649a6ac-021f-4b7b-9876-a407418c24d2,Georginio_Wijnaldum,georginio wijnaldum,Wijnaldum
3e078532-f759-4c76-8f60-883859ee8b99,Gerard_Deulofeu,gerard deulofeu,Deulofeu
89369fe1-528a-4188-b5bc-f0205354acda,Gerhard_Tremmel,gerhard tremmel,Tremmel
24399a85-781e-4206-86d0-dae90e0d4aa0,Gianluca Scamacca,gianluca scamacca,Scamacca
b78b22d0-8d3c-4800-9259-4b0400fabe1e,Giannelli_Imbula,giannelli imbula,Imbula
820f4a27-4dc5-4505-bdee-6f7b2acfa8ba,Giedrius_Arlauskis,giedrius arlauskis,Arlauskis
a8d076cf-7cd1-4eab-af0b-b37a805501d4,Giovani_Lo Celso_523,giovani lo celso,Lo Celso
051e96f4-0f3f-4369-ad32-9c6ff869d51e,Giovanni Reyna,giovanni reyna,Reyna
8ee1320c-ee0e-48ff-8be6-d5b311447385,Giovanni_McGregor_608,giovanni mcgregor,McGregor
0bad6b76-3c7d-4bad-86a3-be70bac674b9,Giulian Biancone,giulian biancone,Biancone
70d34487-8bb0-4720-9341-af090c3f50e5,Glen Rea,glen rea,Rea
ab3d6bc8-e3a6-41cc-b926-127b90b422f3,Glen_Johnson,glen johnson,Johnson
98a7d545-06de-4f35-8ccf-9f6751acab86,Glenn_Murray,glenn murray,Murray
b73c3c37-05ee-4fef-bb2e-4b1a89cd5bc9,Glenn_Whelan,glenn whelan,Whelan
e8327c73-0147-42a0-8cd6-8bd143048d64,Gnegneri Yaya_Touré,gnegneri yaya toure,Yaya Touré
38af4f49-86fd-42bb-86ba-da00e6976013,Godwill Kukonki,godwill kukonki,Kukonki
eb8a35fd-627d-47b3-9bce-fd384e5275f0,Gonzalo Montiel,gonzalo montiel,G.Montiel
32ad4ee9-0ac5-4e6e-815d-88ca87f04290,Gonzalo_Higuaín_579,gonzalo higuain,Higuaín
ab768bb1-253d-4647-a7f5-4e1a0e95e9dc,Gonçalo Bento_Soares Cardoso_594,goncalo bento soares cardoso,Cardoso
125a7ef1-31d0-4887-98ed-8282d2ae3533,Gonçalo Manuel Ganchinho Guedes,goncalo manuel ganchinho guedes,Guedes
7f4ce94d-401e-432b-b76f-da0deec93fa2,Grady_Diangana,grady diangana,Diangana
c709da38-c557-420c-b19f-749364597071,Graham Potter,graham potter,Potter
90409975-6fbd-45e3-abf7-26457a06781c,Granit_Xhaka,granit xhaka,Xhaka
b5a342fd-bdd8-4d58-a68d-6abda5b08797,Grant_Hanley,grant hanley,Hanley
c5471022-c88c-4995-b1be-68b4e040c647,Grant_Leadbitter,grant leadbitter,Leadbitter
5c509800-3825-44aa-a179-ca331d99faab,Greg_Cunninghamm_467,greg cunninghamm,Cunningham
656742a3-01b5-4bb7-ba71-3b175cec4d53,Greg_Halford_97,greg halford,Halford
e6e90ede-7a7a-41e1-8e2d-790ad26d08bc,Greg_Luer,greg luer,Luer
0ec4f358-6e20-4a9d-8284-26401b75aa65,Greg_Olley,greg olley,Olley
508bdcbc-d232-4a61-bc82-b1ede6f157b1,Grzegorz_Krychowiak,grzegorz krychowiak,Krychowiak
a98a0184-2263-4a41-bf37-efa7a4dbf671,Guglielmo Vicario,guglielmo vicario,Vicario
b6f9089a-3a32-40a6-af0b-849a5e8e7bbf,Guido Rodríguez,guido rodriguez,G.Rodríguez
fec5ceac-46c6-4780-8bf2-b33fb117fbfb,Guido_Carrillo,guido carrillo,Carrillo
f5436701-d627-4bef-9741-5e91cbb0b7f6,Guillermo_Varela,guillermo varela,Varela
818df6c7-b1dd-4acd-aa01-a0e7037344e6,Gustavo Hamer,gustavo hamer,Hamer
9070c3ae-042f-40c8-9c5e-8a469507e8b8,Gustavo Henrique Furtado Scarpa,gustavo henrique furtado scarpa,G.Scarpa
83c8b2d2-f7db-4f6a-898a-dd582ac3f615,Gustavo Nunes Fernandes Gomes,gustavo nunes fernandes gomes,G.Nunes
d32809e1-49cd-43fb-8102-7304aaca6c26,Gylfi_Sigurdsson,gylfi sigurdsson,Sigurdsson
83b438b7-be6a-41b2-8d74-2ebaccfdaf19,Gökhan_Inler,gokhan inler,Inler
680bdf28-6c3d-4eea-a5dd-43e7e7008b33,Gökhan_Töre,gokhan tore,Töre
1e3d2600-b140-429b-a3e6-7fffab64c6d2,Habeeb Ogunneye,habeeb ogunneye,Ogunneye
f8dd5480-8a13-4c9b-bf04-cee760fd6cf3,Hakim Ziyech,hakim ziyech,Ziyech
adf742f3-4e8b-4a19-8c5d-cd16676aebf5,Hal_Robson-Kanu,hal robsonkanu,Robson-Kanu
60a23b11-abf6-4217-bf2d-27ba87a461a9,Halil Dervişoğlu,halil dervisoglu,Dervişoğlu
453c04bf-010c-41dc-93d7-6e0a138c02fe,Hamed Traorè,hamed traore,H.Traorè
95fbaf8c-ca0e-4a34-a0e6-fc9455f94081,Hamza_Choudhury,hamza choudhury,Choudhury
45662cb3-73b7-4094-9b1d-22ca9166ca95,Han-Noah Massengo,hannoah massengo,Massengo
